Molecule ChEMBL ID,Cell Name,Standard Type,Assay,Incubation Time Hours,Property Measured,max,min,mean,median,count
CHEMBL574976,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.49,4.49,4.49,4.49,1
CHEMBL575179,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.92,4.54,4.73,4.73,2
CHEMBL575196,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.84,4.49,4.665,4.665,2
CHEMBL575446,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.61,4.54,4.575,4.575,2
CHEMBL575448,A-172,IC50,Unspecified,,Growth inhibition,5.82,5.82,5.82,5.82,1
CHEMBL575448,AM-38,IC50,Unspecified,,Growth inhibition,5.64,5.64,5.64,5.64,1
CHEMBL575448,KNS-42,IC50,Unspecified,,Growth inhibition,4.06,4.06,4.06,4.06,1
CHEMBL575448,SF126,IC50,Unspecified,,Growth inhibition,5.81,5.81,5.81,5.81,1
CHEMBL575448,SF295,IC50,Unspecified,,Growth inhibition,5.84,5.84,5.84,5.84,1
CHEMBL575448,SNB-75,IC50,Unspecified,,Growth inhibition,6.17,6.17,6.17,6.17,1
CHEMBL575448,T98G,IC50,3H-thymidine incorporation,72.0,Antiproliferative activity,5.91,5.91,5.91,5.91,1
CHEMBL575448,T98G,IC50,Unspecified,,Growth inhibition,4.79,4.79,4.79,4.79,1
CHEMBL575448,U-87MG ATCC,IC50,3H-thymidine incorporation,72.0,Antiproliferative activity,6.02,6.02,6.02,6.02,1
CHEMBL575448,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.88,4.88,4.88,4.88,1
CHEMBL575456,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.88,4.51,4.695,4.695,2
CHEMBL575828,U-87MG ATCC,IC50,MTT,48.0,Anticancer activity,4.58,4.58,4.58,4.58,1
CHEMBL576075,SF295,IC50,MTT,72.0,Cytotoxicity,5.74,5.74,5.74,5.74,1
CHEMBL576209,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.05,5.05,5.05,5.05,1
CHEMBL576322,SF295,IC50,MTT,72.0,Cytotoxicity,5.36,5.36,5.36,5.36,1
CHEMBL577771,SF295,IC50,MTT,72.0,Cytotoxicity,5.47,5.47,5.47,5.47,1
CHEMBL577784,A-172,IC50,Unspecified,,Growth inhibition,5.35,5.35,5.35,5.35,1
CHEMBL577784,AM-38,IC50,Unspecified,,Growth inhibition,4.81,4.81,4.81,4.81,1
CHEMBL577784,KNS-42,IC50,Unspecified,,Growth inhibition,4.29,4.29,4.29,4.29,1
CHEMBL577784,SF126,IC50,Unspecified,,Growth inhibition,5.61,5.61,5.61,5.61,1
CHEMBL577784,SF295,IC50,Unspecified,,Growth inhibition,5.38,5.38,5.38,5.38,1
CHEMBL577784,SNB-75,IC50,Unspecified,,Growth inhibition,5.25,5.25,5.25,5.25,1
CHEMBL577784,T98G,IC50,Unspecified,,Growth inhibition,5.62,5.62,5.62,5.62,1
CHEMBL577784,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.96,4.96,4.96,4.96,1
CHEMBL582830,SF295,IC50,MTT,72.0,Cytotoxicity,6.41,6.41,6.41,6.41,1
CHEMBL584338,SF295,IC50,MTT,72.0,Cytotoxicity,5.98,5.98,5.98,5.98,1
CHEMBL584746,SF295,IC50,MTT,72.0,Cytotoxicity,5.31,5.31,5.31,5.31,1
CHEMBL585517,XF 498,IC50,sulforhodamine B,,Anticancer activity,5.46,5.46,5.46,5.46,1
CHEMBL585951,A-172,IC50,Unspecified,,Growth inhibition,6.17,6.17,6.17,6.17,1
CHEMBL585951,AM-38,IC50,Unspecified,,Growth inhibition,5.95,5.95,5.95,5.95,1
CHEMBL585951,KNS-42,IC50,Unspecified,,Growth inhibition,5.96,5.96,5.96,5.96,1
CHEMBL585951,SF126,IC50,Unspecified,,Growth inhibition,5.5,5.5,5.5,5.5,1
CHEMBL585951,SF295,IC50,Unspecified,,Growth inhibition,6.26,6.26,6.26,6.26,1
CHEMBL585951,SNB-75,IC50,Unspecified,,Growth inhibition,6.54,6.54,6.54,6.54,1
CHEMBL585951,T98G,IC50,Unspecified,,Growth inhibition,6.25,6.25,6.25,6.25,1
CHEMBL585951,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.56,5.56,5.56,5.56,1
CHEMBL586702,U-87MG ATCC,IC50,MTT,96.0,Antiproliferative activity,6.89,6.89,6.89,6.89,1
CHEMBL586702,U-87MG ATCC,IC50,Unspecified,0.25,Unspecified,7.5,6.96,7.23,7.23,2
CHEMBL589334,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.62,4.62,4.62,4.62,1
CHEMBL589653,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,5.22,5.22,5.22,5.22,1
CHEMBL589654,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.85,4.85,4.85,4.85,1
CHEMBL589706,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.47,5.47,5.47,5.47,1
CHEMBL589912,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.88,4.88,4.88,4.88,1
CHEMBL590060,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.74,4.74,4.74,4.74,1
CHEMBL590061,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.69,4.69,4.69,4.69,1
CHEMBL59030,U-87MG ATCC,IC50,CCK8,168.0,Antiproliferative activity,5.44,5.44,5.44,5.44,1
CHEMBL590522,A-172,IC50,MTT,48.0,Cytotoxicity,5.16,5.16,5.16,5.16,1
CHEMBL590522,LN-229,IC50,MTT,48.0,Cytotoxicity,5.16,5.16,5.16,5.16,1
CHEMBL590522,T98G,IC50,MTT,48.0,Cytotoxicity,5.16,5.16,5.16,5.16,1
CHEMBL590522,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,5.16,5.16,5.16,5.16,1
CHEMBL590899,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,4.97,4.97,4.97,4.97,1
CHEMBL591033,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.85,4.85,4.85,4.85,1
CHEMBL591429,A-172,IC50,Unspecified,,Growth inhibition,4.31,4.31,4.31,4.31,1
CHEMBL591429,AM-38,IC50,Unspecified,,Growth inhibition,4.7,4.7,4.7,4.7,1
CHEMBL591429,SF126,IC50,Unspecified,,Growth inhibition,4.44,4.44,4.44,4.44,1
CHEMBL591429,SF295,IC50,Unspecified,,Growth inhibition,4.71,4.71,4.71,4.71,1
CHEMBL591429,SNB-75,IC50,Unspecified,,Growth inhibition,4.21,4.21,4.21,4.21,1
CHEMBL591752,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.75,4.75,4.75,4.75,1
CHEMBL591855,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.03,5.03,5.03,5.03,1
CHEMBL591985,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.59,4.59,4.59,4.59,1
CHEMBL593102,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,5.03,5.03,5.03,5.03,1
CHEMBL593296,T98G,IC50,MTT,72.0,Growth inhibition,5.3,5.3,5.3,5.3,1
CHEMBL593579,T98G,IC50,MTT,72.0,Growth inhibition,5.05,5.05,5.05,5.05,1
CHEMBL593789,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.72,4.72,4.72,4.72,1
CHEMBL593820,T98G,IC50,MTT,72.0,Growth inhibition,5.4,5.4,5.4,5.4,1
CHEMBL593976,SF295,IC50,MTT,72.0,Cytotoxicity,4.87,4.87,4.87,4.87,1
CHEMBL594118,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.06,4.06,4.06,4.06,1
CHEMBL594568,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.89,4.89,4.89,4.89,1
CHEMBL595242,T98G,IC50,MTT,72.0,Growth inhibition,5.3,5.3,5.3,5.3,1
CHEMBL595421,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.56,4.56,4.56,4.56,1
CHEMBL595647,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.65,4.65,4.65,4.65,1
CHEMBL595667,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.47,4.47,4.47,4.47,1
CHEMBL595755,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,5.03,5.03,5.03,5.03,1
CHEMBL595765,T98G,IC50,MTT,72.0,Growth inhibition,5.0,5.0,5.0,5.0,1
CHEMBL595878,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.95,4.95,4.95,4.95,1
CHEMBL595929,T98G,IC50,MTT,72.0,Growth inhibition,4.41,4.41,4.41,4.41,1
CHEMBL596383,T98G,IC50,MTT,72.0,Growth inhibition,5.05,5.05,5.05,5.05,1
CHEMBL596384,T98G,IC50,MTT,72.0,Growth inhibition,4.72,4.72,4.72,4.72,1
CHEMBL596991,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,8.34,8.34,8.34,8.34,1
CHEMBL597174,SF295,EC50,MTT,44.0,Cytotoxicity,6.05,6.05,6.05,6.05,1
CHEMBL597175,SF295,EC50,MTT,44.0,Cytotoxicity,5.6,5.6,5.6,5.6,1
CHEMBL597211,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,8.24,8.24,8.24,8.24,1
CHEMBL597378,SF295,EC50,MTT,44.0,Cytotoxicity,6.4,6.4,6.4,6.4,1
CHEMBL597415,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,7.85,7.85,7.85,7.85,1
CHEMBL597549,SF295,EC50,MTT,44.0,Cytotoxicity,5.54,5.54,5.54,5.54,1
CHEMBL597550,SF295,EC50,MTT,44.0,Cytotoxicity,5.55,5.55,5.55,5.55,1
CHEMBL597600,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,7.7,7.7,7.7,7.7,1
CHEMBL597793,U-87MG ATCC,IC50,ELISA,,Unspecified,9.23,9.23,9.23,9.23,1
CHEMBL598013,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,7.8,7.8,7.8,7.8,1
CHEMBL598194,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,7.77,7.77,7.77,7.77,1
CHEMBL598811,SF295,EC50,MTT,44.0,Cytotoxicity,5.77,5.77,5.77,5.77,1
CHEMBL598841,U-87MG ATCC,IC50,SRB,96.0,Antiproliferative activity,7.89,7.89,7.89,7.89,1
CHEMBL599424,SF295,EC50,MTT,44.0,Cytotoxicity,5.89,5.89,5.89,5.89,1
CHEMBL599448,U-87MG ATCC,IC50,ELISA,,Unspecified,8.14,8.14,8.14,8.14,1
CHEMBL599619,SF295,IC50,MTT,72.0,Unspecified,5.44,5.44,5.44,5.44,1
CHEMBL599620,SF295,IC50,MTT,72.0,Unspecified,5.05,5.05,5.05,5.05,1
CHEMBL599633,SF295,EC50,MTT,44.0,Cytotoxicity,5.32,5.32,5.32,5.32,1
CHEMBL59976,SF295,IC50,MTT,72.0,Unspecified,5.64,5.64,5.64,5.64,1
CHEMBL600041,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.77,4.77,4.77,4.77,1
CHEMBL600476,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.84,4.84,4.84,4.84,1
CHEMBL600752,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL601661,U-87MG ATCC,IC50,MTS,24.0,Antiproliferative activity,7.19,7.19,7.19,7.19,1
CHEMBL601661,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,7.19,7.19,7.19,7.19,1
CHEMBL601719,AM-38,IC50,Unspecified,,Growth inhibition,4.16,4.16,4.16,4.16,1
CHEMBL601719,KNS-42,IC50,Unspecified,,Growth inhibition,4.78,4.78,4.78,4.78,1
CHEMBL601719,SF126,IC50,Unspecified,,Growth inhibition,4.05,4.05,4.05,4.05,1
CHEMBL601719,U-87MG ATCC,IC50,CCK8,2.0,Antiproliferative activity,5.14,5.14,5.14,5.14,1
CHEMBL601898,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,6.0,6.0,6.0,6.0,1
CHEMBL602439,U-87MG ATCC,IC50,Unspecified,48.0,Unspecified,4.15,4.15,4.15,4.15,1
CHEMBL603469,A-172,IC50,Unspecified,,Growth inhibition,5.71,5.71,5.71,5.71,1
CHEMBL603469,AM-38,IC50,Unspecified,,Growth inhibition,5.53,5.53,5.53,5.53,1
CHEMBL603469,KNS-42,IC50,Unspecified,,Growth inhibition,5.06,5.06,5.06,5.06,1
CHEMBL603469,SF126,IC50,Unspecified,,Growth inhibition,6.56,6.56,6.56,6.56,1
CHEMBL603469,SF295,IC50,Unspecified,,Growth inhibition,6.37,6.37,6.37,6.37,1
CHEMBL603469,SNB-75,IC50,Unspecified,,Growth inhibition,5.83,5.83,5.83,5.83,1
CHEMBL603469,T98G,IC50,Unspecified,,Growth inhibition,6.49,6.49,6.49,6.49,1
CHEMBL603469,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.3,5.3,5.3,5.3,1
CHEMBL603669,SF295,EC50,MTT,44.0,Cytotoxicity,5.54,5.54,5.54,5.54,1
CHEMBL603675,U-87MG ATCC,IC50,ELISA,,Unspecified,8.19,8.19,8.19,8.19,1
CHEMBL603842,SF295,IC50,MTT,72.0,Cytotoxicity,4.81,4.81,4.81,4.81,1
CHEMBL604471,SF295,IC50,MTT,72.0,Cytotoxicity,4.83,4.83,4.83,4.83,1
CHEMBL604882,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.31,4.31,4.31,4.31,1
CHEMBL604895,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.68,4.68,4.68,4.68,1
CHEMBL606259,SF295,IC50,Unspecified,,Cytotoxicity,4.84,4.84,4.84,4.84,1
CHEMBL6067492,A-172,IC50,Unspecified,,Growth inhibition,4.4,4.4,4.4,4.4,1
CHEMBL6067492,AM-38,IC50,Unspecified,,Growth inhibition,5.31,5.31,5.31,5.31,1
CHEMBL6067492,SF126,IC50,Unspecified,,Growth inhibition,5.51,5.51,5.51,5.51,1
CHEMBL6067492,SF295,IC50,Unspecified,,Growth inhibition,7.67,7.67,7.67,7.67,1
CHEMBL6067492,SNB-75,IC50,Unspecified,,Growth inhibition,5.79,5.79,5.79,5.79,1
CHEMBL6067492,T98G,IC50,Unspecified,,Growth inhibition,4.2,4.2,4.2,4.2,1
CHEMBL6067492,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.96,4.96,4.96,4.96,1
CHEMBL608104,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,5.12,5.12,5.12,5.12,1
CHEMBL608114,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,4.37,4.37,4.37,4.37,1
CHEMBL608379,T98G,IC50,MTT,72.0,Growth inhibition,5.4,5.4,5.4,5.4,1
CHEMBL608533,A-172,IC50,Unspecified,,Growth inhibition,6.54,6.54,6.54,6.54,1
CHEMBL608533,AM-38,IC50,Unspecified,,Growth inhibition,6.14,6.14,6.14,6.14,1
CHEMBL608533,KNS-42,IC50,Unspecified,,Growth inhibition,4.89,4.89,4.89,4.89,1
CHEMBL608533,SF126,IC50,Unspecified,,Growth inhibition,6.61,6.61,6.61,6.61,1
CHEMBL608533,SF295,IC50,Unspecified,,Growth inhibition,6.57,6.57,6.57,6.57,1
CHEMBL608533,SNB-75,IC50,Unspecified,,Growth inhibition,6.11,6.11,6.11,6.11,1
CHEMBL608533,T98G,IC50,Unspecified,,Growth inhibition,6.72,6.72,6.72,6.72,1
CHEMBL608533,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.57,5.57,5.57,5.57,1
CHEMBL609566,U-87MG ATCC,IC50,Brdu incorporation,,Antiproliferative activity,6.06,6.06,6.06,6.06,1
CHEMBL609853,T98G,IC50,MTT,72.0,Growth inhibition,5.4,5.4,5.4,5.4,1
CHEMBL61,SF295,IC50,sulforhodamine B,,Cytotoxicity,5.25,5.25,5.25,5.25,1
CHEMBL610773,T98G,IC50,MTT,72.0,Growth inhibition,5.0,5.0,5.0,5.0,1
CHEMBL61102,T98G,IC50,Unspecified,,Cytotoxicity,6.84,6.84,6.84,6.84,1
CHEMBL611449,U-87MG ATCC,IC50,Unspecified,24.0,Unspecified,6.12,6.12,6.12,6.12,1
CHEMBL611936,T98G,IC50,MTT,72.0,Growth inhibition,4.62,4.62,4.62,4.62,1
CHEMBL64925,AM-38,IC50,Unspecified,,Growth inhibition,4.9,4.36,4.630000000000001,4.630000000000001,2
CHEMBL64925,KNS-42,IC50,Unspecified,,Growth inhibition,7.35,4.57,5.96,5.96,2
CHEMBL64925,SF126,IC50,Unspecified,,Growth inhibition,6.0,4.56,5.279999999999999,5.279999999999999,2
CHEMBL64925,SNB-75,IC50,Unspecified,,Growth inhibition,5.44,5.14,5.29,5.29,2
CHEMBL64925,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,4.71,4.57,4.640000000000001,4.640000000000001,2
CHEMBL65,A-172,IC50,Unspecified,,Cytotoxicity,6.85,6.85,6.85,6.85,2
CHEMBL65,A-172,IC50,Unspecified,,Growth inhibition,7.89,7.89,7.89,7.89,1
CHEMBL65,AM-38,IC50,Unspecified,,Growth inhibition,8.36,8.36,8.36,8.36,1
CHEMBL65,KNS-42,IC50,Unspecified,,Growth inhibition,7.48,7.48,7.48,7.48,1
CHEMBL65,LN-229,IC50,CCK8,48.0,Cytotoxicity,9.49,9.49,9.49,9.49,1
CHEMBL65,SF126,IC50,Unspecified,,Growth inhibition,8.55,8.55,8.55,8.55,1
CHEMBL65,SF295,IC50,Unspecified,,Growth inhibition,8.1,8.1,8.1,8.1,1
CHEMBL65,SNB-75,IC50,Unspecified,,Growth inhibition,7.76,7.76,7.76,7.76,1
CHEMBL65,T98G,IC50,Unspecified,,Growth inhibition,7.57,7.57,7.57,7.57,1
CHEMBL65,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,6.3,6.3,6.3,6.3,1
CHEMBL65,U-87MG ATCC,IC50,Unspecified,,Antiproliferative activity,6.6,6.6,6.6,6.6,1
CHEMBL65,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,8.18,8.18,8.18,8.18,1
CHEMBL65633,T98G,IC50,Unspecified,,Cytotoxicity,6.1,6.1,6.1,6.1,1
CHEMBL67,T98G,IC50,resazurin reduction,72.0,Cytotoxicity,7.96,7.96,7.96,7.96,1
CHEMBL67,U-87MG ATCC,IC50,MTS,72.0,Antiproliferative activity,8.4,8.4,8.4,8.4,1
CHEMBL67,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,7.96,5.01,6.484999999999999,6.484999999999999,2
CHEMBL67,U-87MG ATCC,IC50,MTT,72.0,Antiproliferative activity,6.32,6.32,6.32,6.32,1
CHEMBL67,U-87MG ATCC,IC50,Unspecified,48.0,Antiproliferative activity,8.59,8.59,8.59,8.59,1
CHEMBL67,U-87MG ATCC,IC50,resazurin-based fluorescence,72.0,Antiproliferative activity,8.52,8.52,8.52,8.52,1
CHEMBL672,U-87MG ATCC,IC50,MTT,120.0,Antiproliferative activity,4.13,4.13,4.13,4.13,1
CHEMBL67279,U-87MG ATCC,IC50,fluorescence based,,Unspecified,6.65,6.65,6.65,6.65,1
CHEMBL7063,SF295,IC50,Unspecified,,Growth inhibition,6.6,6.6,6.6,6.6,1
CHEMBL7064,SF295,IC50,SRB,48.0,Antiproliferative activity,4.65,4.65,4.65,4.65,1
CHEMBL7064,SNB-75,IC50,SRB,48.0,Antiproliferative activity,4.77,4.77,4.77,4.77,1
CHEMBL72165,U-87MG ATCC,IC50,Unspecified,6.0,Unspecified,5.5,5.5,5.5,5.5,1
CHEMBL72165,U-87MG ATCC,IC50,Unspecified,8.0,Unspecified,7.27,7.27,7.27,7.27,1
CHEMBL7492,U-87MG ATCC,IC50,Unspecified,,Cytotoxicity,7.32,7.32,7.32,7.32,1
CHEMBL76,LN-229,IC50,MTT,72.0,Cytotoxicity,5.44,5.44,5.44,5.44,1
CHEMBL78535,U-87MG ATCC,IC50,Unspecified,,Unspecified,9.22,9.22,9.22,9.22,1
CHEMBL803,A-172,IC50,Unspecified,,Growth inhibition,5.45,5.45,5.45,5.45,1
CHEMBL803,AM-38,IC50,Unspecified,,Growth inhibition,5.83,5.83,5.83,5.83,1
CHEMBL803,KNS-42,IC50,Unspecified,,Growth inhibition,4.49,4.49,4.49,4.49,1
CHEMBL803,SF126,IC50,Unspecified,,Growth inhibition,6.16,6.16,6.16,6.16,1
CHEMBL803,SF295,IC50,Unspecified,,Growth inhibition,5.39,5.39,5.39,5.39,1
CHEMBL803,SNB-75,IC50,Unspecified,,Growth inhibition,5.03,5.03,5.03,5.03,1
CHEMBL803,T98G,IC50,Unspecified,,Growth inhibition,5.76,5.76,5.76,5.76,1
CHEMBL803,U-87MG ATCC,IC50,SRB,72.0,Antiproliferative activity,6.07,6.07,6.07,6.07,1
CHEMBL803,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,5.54,5.54,5.54,5.54,1
CHEMBL803,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,5.76,5.76,5.76,5.76,1
CHEMBL810,A-172,IC50,MTT,120.0,Antiproliferative activity,4.19,4.19,4.19,4.19,1
CHEMBL810,LN-229,IC50,CCK-8,72.0,Antiproliferative activity,4.27,4.27,4.27,4.27,1
CHEMBL810,LN-229,IC50,trypan blue exclusion,48.0,Cytotoxicity,4.17,4.17,4.17,4.17,1
CHEMBL810,U-87MG ATCC,IC50,MTT,120.0,Antiproliferative activity,4.31,4.31,4.31,4.31,1
CHEMBL810,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,4.71,4.71,4.71,4.71,1
CHEMBL82808,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL82808,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83200,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83200,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83286,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83286,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83405,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83405,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL83527,LN-229,IC50,MTT,48.0,Cytotoxicity,4.85,4.85,4.85,4.85,1
CHEMBL83527,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,4.47,4.47,4.47,4.47,1
CHEMBL837,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,7.52,7.52,7.52,7.52,1
CHEMBL84,U-87MG ATCC,IC50,CCK-8,72.0,Antiproliferative activity,7.22,7.22,7.22,7.22,1
CHEMBL84,U-87MG ATCC,IC50,MTT,48.0,Antiproliferative activity,6.8,6.8,6.8,6.8,1
CHEMBL84615,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL84615,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL84655,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL84655,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL84852,A-172,IC50,MTT,,Cytotoxicity,4.7,4.7,4.7,4.7,1
CHEMBL85048,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85048,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85538,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85641,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85641,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85691,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85691,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85702,A-172,IC50,MTT,,Cytotoxicity,4.85,4.85,4.85,4.85,1
CHEMBL85726,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85726,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85734,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85734,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85742,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85742,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85761,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85761,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85989,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL85989,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL866,U-87MG ATCC,IC50,MTT,48.0,Cytotoxicity,4.97,4.97,4.97,4.97,1
CHEMBL86892,A-172,IC50,MTT,,Cytotoxicity,4.62,4.62,4.62,4.62,1
CHEMBL87240,A-172,IC50,MTT,,Cytotoxicity,4.7,4.7,4.7,4.7,1
CHEMBL87506,A-172,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL87506,U-87MG ATCC,IC50,MTT,,Cytotoxicity,5.0,5.0,5.0,5.0,1
CHEMBL87769,A-172,IC50,MTT,,Cytotoxicity,4.57,4.57,4.57,4.57,1
CHEMBL87938,A-172,IC50,MTT,,Cytotoxicity,4.75,4.75,4.75,4.75,1
CHEMBL888,A-172,IC50,Unspecified,,Growth inhibition,7.61,7.61,7.61,7.61,1
CHEMBL888,AM-38,IC50,Unspecified,,Growth inhibition,9.91,9.91,9.91,9.91,1
CHEMBL888,KNS-42,IC50,Unspecified,,Growth inhibition,6.13,6.13,6.13,6.13,1
CHEMBL888,SF126,IC50,Unspecified,,Growth inhibition,8.15,8.15,8.15,8.15,1
CHEMBL888,SF295,IC50,Unspecified,,Growth inhibition,7.29,7.29,7.29,7.29,1
CHEMBL888,SNB-75,IC50,Unspecified,,Growth inhibition,7.43,7.43,7.43,7.43,1
CHEMBL888,T98G,IC50,Unspecified,,Growth inhibition,6.27,6.27,6.27,6.27,1
CHEMBL888,U-87MG ATCC,IC50,AlamarBlue,72.0,Cytotoxicity,8.09,8.09,8.09,8.09,1
CHEMBL888,U-87MG ATCC,IC50,MTT,72.0,Cytotoxicity,5.83,5.83,5.83,5.83,1
CHEMBL888,U-87MG ATCC,IC50,SRB,72.0,Cytotoxicity,5.28,5.28,5.28,5.28,1
CHEMBL888,U-87MG ATCC,IC50,Unspecified,,Growth inhibition,6.72,6.72,6.72,6.72,1
CHEMBL8953,T98G,EC50,ELISA,48.0,Unspecified,7.05,7.05,7.05,7.05,1
CHEMBL917,T98G,IC50,MTT,48.0,Antiproliferative activity,5.25,5.25,5.25,5.25,1
CHEMBL917,U-87MG ATCC,EC50,MTS,72.0,Cytotoxicity,4.74,4.74,4.74,4.74,1
